Date,NVDA,Nasdaq,AMD,META,GOOGL,TSLA,GOOG,MSFT,AMZN,AAPL,INTC,AVGO
2023-02-23,23.644622802734375,11590.400390625,79.75,171.23297119140625,90.45752716064453,202.07000732421875,90.64068603515625,250.7814178466797,95.81999969482422,147.9083709716797,24.996061325073242,56.15233612060547
2023-02-24,23.266931533813477,11394.9404296875,78.08999633789062,169.59072875976562,88.70590209960938,196.8800048828125,88.92878723144531,245.3183135986328,93.5,145.2452392578125,24.537328720092773,55.57041931152344
2023-02-27,23.48175811767578,11466.98046875,78.7699966430664,168.74468994140625,89.4423828125,207.6300048828125,89.67525482177734,246.2436065673828,93.76000213623047,146.4431610107422,24.303085327148438,56.311031341552734
2023-02-28,23.196989059448242,11455.5400390625,78.58000183105469,174.119384765625,89.63147735595703,205.7100067138672,89.87431335449219,245.51516723632812,94.2300033569336,145.93826293945312,24.332365036010742,57.16130065917969
2023-03-01,22.67941665649414,11379.48046875,78.29000091552734,172.60650634765625,89.9300537109375,202.77000427246094,90.08332061767578,242.41448974609375,92.16999816894531,143.85922241210938,24.722774505615234,57.09204864501953
2023-03-02,23.294912338256836,11462.98046875,80.44000244140625,173.71128845214844,91.56224822998047,190.89999389648438,91.87483215332031,247.17872619628906,92.12999725341797,144.45321655273438,25.57192039489746,57.58067321777344
2023-03-03,23.870437622070312,11689.009765625,81.5199966430664,184.38099670410156,93.20439910888672,197.7899932861328,93.57676696777344,251.29327392578125,94.9000015258789,149.52212524414062,25.767126083374023,60.861507415771484
2023-03-06,23.534717559814453,11675.740234375,81.16000366210938,184.03265380859375,94.67735290527344,193.80999755859375,95.12942504882812,252.84854125976562,93.75,152.29412841796875,25.366952896118164,60.876895904541016
2023-03-07,23.27288246154785,11530.330078125,82.11000061035156,183.64447021484375,93.41339874267578,187.7100067138672,93.72607421875,250.17111206054688,93.55000305175781,150.08641052246094,24.917980194091797,60.129547119140625
2023-03-08,24.165306091308594,11576.0,85.37000274658203,184.1023406982422,93.8015365600586,182.0,94.20380401611328,249.72816467285156,93.91999816894531,151.34371948242188,25.357189178466797,60.813419342041016
2023-03-09,23.420791625976562,11338.349609375,84.02999877929688,180.8377227783203,91.88072204589844,172.9199981689453,92.22319030761719,248.3697967529297,92.25,149.08648681640625,25.80616569519043,59.87657928466797
2023-03-10,22.950096130371094,11138.8896484375,82.66999816894531,178.6679229736328,90.1987533569336,173.44000244140625,90.58097076416016,244.6981658935547,90.7300033569336,147.0173797607422,26.567466735839844,59.136924743652344
2023-03-13,22.951095581054688,11188.83984375,82.01000213623047,180.05140686035156,90.67648315429688,174.47999572753906,91.22791290283203,249.9447479248047,92.43000030517578,148.9676971435547,26.303937911987305,59.29467010498047
2023-03-14,24.047382354736328,11428.150390625,87.44999694824219,193.10986328125,93.52286529541016,183.25999450683594,93.80569458007812,256.7071838378906,94.87999725341797,151.0665283203125,27.338529586791992,60.83264923095703
2023-03-15,24.2122745513916,11434.0498046875,89.68000030517578,196.82237243652344,95.6526870727539,180.4499969482422,96.09485626220703,261.28436279296875,96.19999694824219,151.46255493164062,27.728939056396484,60.215152740478516
2023-03-16,25.524423599243164,11717.2802734375,96.5999984741211,203.96868896484375,99.84265899658203,184.1300048828125,100.59354400634766,271.8759765625,100.04000091552734,154.2939910888672,29.456512451171875,61.22123718261719
2023-03-17,25.708301544189453,11630.509765625,97.83999633789062,194.69241333007812,101.136474609375,180.1300048828125,101.97698974609375,275.0553894042969,98.94999694824219,153.45245361328125,29.09537696838379,60.68934631347656
2023-03-20,25.88319206237793,11675.5400390625,96.80999755859375,196.88211059570312,100.73837280273438,183.25,101.44949340820312,267.9681091308594,97.70999908447266,155.82850646972656,28.460960388183594,61.91472244262695
2023-03-21,26.181997299194336,11860.1103515625,95.93000030517578,201.21170043945312,104.42076873779297,197.5800018310547,105.34104919433594,269.4937744140625,100.61000061035156,157.68972778320312,27.777738571166992,61.686092376708984
2023-03-22,26.450820922851562,11669.9599609375,97.58000183105469,198.87271118164062,102.8781509399414,191.14999389648438,103.72869873046875,268.0271301269531,98.69999694824219,156.2541961669922,27.45564842224121,61.12130355834961
2023-03-23,27.173351287841797,11787.400390625,100.27999877929688,203.32174682617188,105.0975341796875,192.22000122070312,105.75907897949219,273.3130798339844,98.70999908447266,157.34323120117188,28.334075927734375,61.926353454589844
2023-03-24,26.761621475219727,11823.9599609375,97.94999694824219,205.04360961914062,104.93830108642578,190.41000366210938,105.56002044677734,276.17755126953125,98.12999725341797,158.65005493164062,28.656166076660156,61.629905700683594
2023-03-27,26.51378059387207,11768.83984375,96.61000061035156,201.8885040283203,101.97248077392578,191.80999755859375,102.57415771484375,272.0531005859375,98.04000091552734,156.69973754882812,28.480480194091797,60.72604751586914
2023-03-28,26.392860412597656,11716.080078125,94.55999755859375,199.73861694335938,100.54927825927734,189.19000244140625,100.8821792602539,270.9211120605469,97.23999786376953,156.0760040283203,28.58784294128418,60.518733978271484
2023-03-29,26.96648406982422,11926.240234375,96.08999633789062,204.38673400878906,100.90756225585938,193.8800048828125,101.41962432861328,276.1184387207031,100.25,159.16488647460938,30.764387130737305,60.59624099731445
2023-03-30,27.36522674560547,12013.4697265625,97.87999725341797,206.86505126953125,100.40994262695312,195.27999877929688,100.84236907958984,279.60302734375,102.0,160.739013671875,31.32071876525879,61.39546203613281
2023-03-31,27.75897216796875,12221.91015625,98.01000213623047,210.94581604003906,103.23643493652344,207.4600067138672,103.50973510742188,283.7864990234375,103.29000091552734,163.25363159179688,31.886810302734375,62.15013122558594
2023-04-03,27.946849822998047,12189.4501953125,96.55999755859375,212.07052612304688,103.86344146728516,194.77000427246094,104.41544342041016,282.7332458496094,102.41000366210938,164.5109405517578,32.10154342651367,62.240230560302734
2023-04-04,27.435182571411133,12126.330078125,95.87000274658203,213.7127685546875,104.22171783447266,192.5800018310547,104.62445831298828,282.68402099609375,103.94999694824219,163.9763641357422,32.30649948120117,61.459407806396484
2023-04-05,26.863550186157227,11996.8603515625,92.55999755859375,210.4879608154297,103.97291564941406,185.52000427246094,104.45524597167969,279.88848876953125,101.0999984741211,162.125,32.0429801940918,60.93627166748047
2023-04-06,27.019453048706055,12087.9599609375,92.47000122070312,215.0863037109375,107.90411376953125,185.05999755859375,108.38663482666016,287.0348205566406,102.05999755859375,163.0160369873047,32.023460388183594,60.31917190551758
2023-04-10,27.56110191345215,12084.3603515625,95.4800033569336,213.74261474609375,105.93354034423828,184.50999450683594,106.4458236694336,284.8594665527344,102.16999816894531,160.4122772216797,31.74040985107422,60.77933120727539
2023-04-11,27.1513671875,12031.8798828125,94.02999877929688,212.8468475341797,104.84871673583984,186.7899932861328,105.61974334716797,278.40216064453125,99.91999816894531,159.19456481933594,31.574481964111328,60.21551513671875
2023-04-12,26.47780418395996,11929.33984375,92.33000183105469,212.9961395263672,104.14209747314453,180.5399932861328,104.72398376464844,279.0517883300781,97.83000183105469,158.50155639648438,31.252397537231445,59.74372100830078
2023-04-13,26.445819854736328,12166.26953125,92.08999633789062,219.3163604736328,106.91883087158203,185.89999389648438,107.67997741699219,285.3023681640625,102.4000015258789,163.9070587158203,31.35976219177246,60.47417449951172
2023-04-14,26.740633010864258,12123.4697265625,91.75,220.45101928710938,108.35196685791016,185.0,108.9439926147461,281.6603088378906,102.51000213623047,163.560546875,31.125513076782227,60.01885223388672
2023-04-17,26.98447608947754,12157.7197265625,89.87000274658203,217.83335876464844,105.46577453613281,187.0399932861328,105.91831970214844,284.27862548828125,102.73999786376953,163.58033752441406,31.369516372680664,60.77642822265625
2023-04-18,27.649044036865234,12153.41015625,89.77999877929688,216.86788940429688,104.00276947021484,184.30999755859375,104.62445831298828,283.8553771972656,102.30000305175781,164.80796813964844,31.06695556640625,61.25692367553711
2023-04-19,27.912870407104492,12157.23046875,89.94000244140625,214.6881866455078,103.68429565429688,180.58999633789062,104.52491760253906,283.93414306640625,104.30000305175781,165.95639038085938,30.403255462646484,61.46812438964844
2023-04-20,27.086410522460938,12059.5595703125,90.11000061035156,212.07052612304688,104.78900909423828,162.99000549316406,105.40077209472656,281.6307373046875,103.80999755859375,164.98614501953125,30.120206832885742,61.32474899291992
2023-04-21,27.101398468017578,12072.4599609375,88.43000030517578,211.89134216308594,104.90843963623047,165.0800018310547,105.41073608398438,281.2862854003906,106.95999908447266,163.37245178222656,29.57362937927246,61.31312561035156
2023-04-24,27.024450302124023,12037.2001953125,87.56999969482422,211.79180908203125,105.46577453613281,162.5500030517578,106.27661895751953,277.3587341308594,106.20999908447266,163.67933654785156,28.948972702026367,61.47199630737305
2023-04-25,26.223968505859375,11799.16015625,83.80000305175781,206.576416015625,103.3558578491211,160.6699981689453,104.11685180664062,271.108154296875,102.56999969482422,162.13490295410156,28.187671661376953,60.25910949707031
2023-04-26,26.938505172729492,11854.349609375,85.94000244140625,208.41770935058594,103.21652221679688,153.75,103.95760345458984,290.74578857421875,104.9800033569336,162.125,28.35359764099121,59.69432067871094
2023-04-27,27.208332061767578,12142.240234375,87.44000244140625,237.44093322753906,107.07806396484375,160.19000244140625,107.859130859375,300.0577087402344,109.81999969482422,166.7285919189453,29.144180297851562,59.90938186645508
2023-04-28,27.730989456176758,12226.580078125,89.37000274658203,239.19268798828125,106.8292465209961,164.30999755859375,107.7098388671875,302.4496765136719,105.44999694824219,167.98590087890625,30.315412521362305,60.693115234375
2023-05-01,28.891237258911133,12212.599609375,89.69000244140625,242.0392608642578,106.6899185180664,161.8300018310547,107.20223999023438,300.7762756347656,102.05000305175781,167.8967742919922,29.57362937927246,61.802345275878906
2023-05-02,28.191688537597656,12080.509765625,89.91000366210938,238.11776733398438,104.81886291503906,160.30999755859375,105.48039245605469,300.6286315917969,103.62999725341797,166.8572998046875,29.05633544921875,59.321346282958984
2023-05-03,27.783954620361328,12025.330078125,81.62000274658203,235.91812133789062,104.90843963623047,160.61000061035156,105.61974334716797,299.6344299316406,103.6500015258789,165.77816772460938,29.915239334106445,59.40465545654297
2023-05-04,27.544111251831055,11966.400390625,86.61000061035156,232.424560546875,104.1918716430664,161.1999969482422,104.71402740478516,300.6286315917969,104.0,164.13473510742188,30.615957260131836,59.11014938354492
2023-05-05,28.661386489868164,12235.41015625,89.83999633789062,231.6880340576172,105.06767272949219,170.05999755859375,105.71428680419922,305.7865905761719,105.66000366210938,171.83706665039062,30.370952606201172,61.043800354003906
2023-05-08,29.132078170776367,12256.919921875,95.04000091552734,232.17576599121094,107.25720977783203,171.7899932861328,107.72974395751953,303.8179016113281,105.83000183105469,171.76776123046875,30.15534782409668,60.94110870361328
2023-05-09,28.552453994750977,12179.5498046875,95.05999755859375,232.2752685546875,106.8392105102539,169.14999389648438,107.43115997314453,302.1937561035156,106.62000274658203,170.05506896972656,29.49873161315918,59.9190673828125
2023-05-10,28.866254806518555,12306.4404296875,97.0199966430664,231.9866485595703,111.21827697753906,168.5399932861328,111.75070190429688,307.4206237792969,110.19000244140625,171.82716369628906,29.371326446533203,60.67082595825195
2023-05-11,28.559450149536133,12328.509765625,97.0999984741211,234.68389892578125,116.01533508300781,172.0800018310547,116.34891510009766,305.2550354003906,112.18000030517578,172.0152587890625,28.28350067138672,60.806453704833984
2023-05-12,28.32160758972168,12284.740234375,95.26000213623047,232.71322631835938,116.95086669921875,167.97999572753906,117.36410522460938,304.13287353515625,110.26000213623047,171.08334350585938,28.3717041015625,61.143592834472656
2023-05-15,28.934206008911133,12365.2099609375,97.4000015258789,237.73953247070312,115.95561981201172,166.35000610351562,116.40863800048828,304.6152038574219,111.19999694824219,170.58766174316406,29.20472526550293,61.9815673828125
2023-05-16,29.194040298461914,12343.0498046875,101.4800033569336,237.69972229003906,118.94135284423828,166.52000427246094,119.52386474609375,306.8594970703125,113.4000015258789,170.58766174316406,28.636308670043945,62.14044189453125
2023-05-17,30.158411026000977,12500.5703125,103.75,241.35252380371094,120.2650146484375,173.86000061035156,120.9073257446289,309.75982666015625,115.5,171.2023162841797,28.293302536010742,63.69337463378906
2023-05-18,31.657438278198242,12688.83984375,107.93000030517578,245.69204711914062,122.24555206298828,176.88999938964844,122.93769836425781,314.2187805175781,118.1500015258789,173.54200744628906,29.087120056152344,65.67256164550781
2023-05-19,31.243709564208984,12657.900390625,105.81999969482422,244.48773193359375,122.1758804321289,180.13999938964844,122.66898345947266,314.0412292480469,116.25,173.65103149414062,29.332124710083008,66.09397888183594
2023-05-22,31.155763626098633,12720.7802734375,108.0,247.15516662597656,124.45498657226562,188.8699951171875,125.2766342163086,316.8428955078125,115.01000213623047,172.69932556152344,29.67513656616211,65.71810150146484
2023-05-23,30.66808319091797,12560.25,108.12000274658203,245.58258056640625,121.9768295288086,185.77000427246094,122.70879364013672,311.0027770996094,114.98999786376953,170.0820770263672,28.920516967773438,66.50569915771484
2023-05-24,30.518178939819336,12484.16015625,108.2699966430664,248.04100036621094,120.3247299194336,182.89999389648438,121.06657409667969,309.6118469238281,116.75,170.3596649169922,28.420703887939453,65.8304672241211
2023-05-25,37.95534896850586,12698.08984375,120.3499984741211,251.50466918945312,122.8924560546875,184.47000122070312,123.76380157470703,321.51885986328125,115.0,171.49974060058594,26.852663040161133,70.60357666015625
2023-05-26,38.920719146728516,12975.6904296875,127.02999877929688,260.810791015625,124.01708221435547,193.1699981689453,124.83870697021484,328.3947448730469,120.11000061035156,173.91873168945312,28.420703887939453,78.73442077636719
2023-05-30,40.084964752197266,13017.4296875,125.2699966430664,261.2885437011719,123.08155059814453,201.16000366210938,124.05242919921875,326.7373962402344,121.66000366210938,175.7726287841797,29.39093017578125,77.82474517822266
2023-05-31,37.80944061279297,12935.2900390625,118.20999908447266,263.4782409667969,122.28536224365234,203.92999267578125,122.78842163085938,323.9554748535156,120.58000183105469,175.72303771972656,30.81196403503418,78.27232360839844
2023-06-01,39.74419403076172,13100.98046875,119.47000122070312,271.3312072753906,123.13131713867188,207.52000427246094,123.78370666503906,328.08892822265625,122.7699966430664,178.53857421875,30.508155822753906,76.5275650024414
2023-06-02,39.301475524902344,13240.76953125,117.86000061035156,271.3312072753906,124.07678985595703,213.97000122070312,124.63965606689453,330.8708190917969,124.25,179.39117431640625,30.684558868408203,78.6636962890625
2023-06-05,39.14557647705078,13229.4296875,117.93000030517578,270.1169738769531,125.4104232788086,217.61000061035156,126.03304290771484,331.40350341796875,125.30000305175781,178.03297424316406,29.263526916503906,77.7239990234375
2023-06-06,38.628910064697266,13276.419921875,124.2300033569336,269.84820556640625,126.70423889160156,221.30999755859375,127.30702209472656,329.17401123046875,126.61000061035156,177.66616821289062,30.341550827026367,76.53240966796875
2023-06-07,37.454551696777344,13104.900390625,117.83000183105469,262.36346435546875,121.9171142578125,224.57000732421875,122.3604507446289,319.0131530761719,121.2300033569336,176.2881622314453,30.655160903930664,76.7872085571289
2023-06-08,38.488990783691406,13238.51953125,121.05000305175781,263.3388366699219,121.55884552001953,234.86000061035156,122.09171295166016,320.8677978515625,124.25,179.01446533203125,31.18437385559082,77.9080581665039
2023-06-09,38.74884796142578,13259.1396484375,124.91999816894531,263.7071533203125,121.64840698242188,244.39999389648438,122.290771484375,322.37713623046875,123.43000030517578,179.4010772705078,30.713960647583008,77.9487533569336
2023-06-12,39.46045684814453,13461.919921875,129.19000244140625,269.778564453125,123.05169677734375,249.8300018310547,123.76380157470703,327.3687744140625,126.56999969482422,182.2067108154297,32.40940856933594,82.86426544189453
2023-06-13,40.99961853027344,13573.3203125,124.52999877929688,270.0472412109375,123.24079895019531,258.7099914550781,123.84342193603516,329.7758483886719,126.66000366210938,181.7308349609375,33.23262405395508,82.4535140991211
2023-06-14,42.973541259765625,13626.48046875,127.33000183105469,272.0677490234375,123.08155059814453,256.7900085449219,123.79365539550781,332.7846374511719,126.41999816894531,182.36532592773438,34.8692626953125,85.84999084472656
2023-06-15,42.629730224609375,13782.8203125,124.23999786376953,280.5079345703125,124.49478912353516,255.89999389648438,125.19701385498047,343.3993835449219,127.11000061035156,184.40756225585938,35.104469299316406,85.58358764648438
2023-06-16,42.668704986572266,13689.5703125,120.08000183105469,279.6818542480469,122.94222259521484,260.5400085449219,123.47516632080078,337.70721435546875,125.48999786376953,183.3269805908203,35.64348220825195,84.09944152832031
2023-06-20,43.784095764160156,13667.2900390625,118.93000030517578,282.9962158203125,122.5142593383789,274.45001220703125,123.26615142822266,333.48504638671875,125.77999877929688,183.41619873046875,34.30085372924805,84.09169006347656
2023-06-21,43.021514892578125,13502.2001953125,112.11000061035156,280.31884765625,119.97639465332031,259.4599914550781,120.68836975097656,329.0556640625,124.83000183105469,182.37525939941406,32.2427978515625,82.5558090209961
2023-06-22,43.001529693603516,13630.6103515625,110.69999694824219,283.54364013671875,122.56404113769531,264.6099853515625,123.28605651855469,335.1226501464844,130.14999389648438,185.38905334472656,32.05659484863281,82.04644012451172
2023-06-23,42.185970306396484,13492.51953125,110.01000213623047,287.3756408691406,121.75788116455078,256.6000061035156,122.4400634765625,330.4959411621094,129.3300018310547,185.07180786132812,32.340797424316406,80.0713119506836
2023-06-26,40.60982894897461,13335.7802734375,107.51000213623047,277.1637268066406,117.77690887451172,241.0500030517578,118.5285873413086,324.1626892089844,127.33000183105469,183.67396545410156,32.67401123046875,80.02067565917969
2023-06-27,41.8531494140625,13555.669921875,110.38999938964844,285.7034912109375,117.7669677734375,250.2100067138672,118.44896697998047,330.05206298828125,129.17999267578125,186.43992614746094,33.4188232421875,82.62787628173828
2023-06-28,41.09457015991211,13591.75,110.16999816894531,283.95172119140625,119.60816192626953,256.239990234375,120.50921630859375,331.3147888183594,129.0399932861328,187.61968994140625,32.899417877197266,82.58307647705078
2023-06-29,40.79972457885742,13591.330078125,111.23999786376953,280.2093811035156,118.53329467773438,257.5,119.44425201416016,330.5255432128906,127.9000015258789,187.95675659179688,32.252601623535156,84.0079345703125
2023-06-30,42.2789192199707,13787.919921875,113.91000366210938,285.6338195800781,119.13043212890625,261.7699890136719,120.39972686767578,335.9414367675781,130.36000061035156,192.2990264892578,32.772010803222656,84.48125457763672
2023-07-03,42.38985824584961,13816.76953125,115.81999969482422,284.67828369140625,119.3294906616211,279.82000732421875,119.99166107177734,333.4258728027344,130.22000122070312,190.80201721191406,32.94841766357422,85.3587646484375
2023-07-05,42.293914794921875,13791.650390625,113.94999694824219,292.9891662597656,121.17068481445312,282.4800109863281,122.0519027709961,333.58367919921875,130.3800048828125,189.68174743652344,31.8605899810791,83.93877410888672
2023-07-06,42.08002471923828,13679.0400390625,113.4800033569336,290.6202697753906,119.53849029541016,276.5400085449219,120.35991668701172,336.6615295410156,128.36000061035156,190.15762329101562,31.331377029418945,82.58892059326172
2023-07-07,42.47980880737305,13660.7197265625,113.16999816894531,289.1671447753906,118.91149139404297,274.42999267578125,119.57364654541016,332.666259765625,129.77999877929688,189.03733825683594,31.213773727416992,82.4671859741211
2023-07-10,42.156982421875,13685.48046875,113.58000183105469,292.7204284667969,115.89590454101562,269.6099853515625,116.31906127929688,327.3490295410156,127.12999725341797,186.9851837158203,32.08599853515625,85.48440551757812
2023-07-11,42.38186264038086,13760.7001953125,111.31999969482422,296.8907775878906,116.58262634277344,269.7900085449219,117.15509796142578,327.9804382324219,128.77999877929688,186.45974731445312,32.63480758666992,85.9051284790039
2023-07-12,43.87804412841797,13918.9599609375,114.58000183105469,307.888916015625,118.36410522460938,271.989990234375,119.05609130859375,332.6465148925781,130.8000030517578,188.1352081298828,33.30122375488281,86.67454528808594
2023-07-13,45.95191955566406,14138.5703125,115.91999816894531,311.9398498535156,123.94741821289062,277.8999938964844,124.24153137207031,338.03277587890625,134.3000030517578,188.89857482910156,33.193424224853516,86.71448516845703
2023-07-14,45.444190979003906,14113.7001953125,115.94000244140625,307.421142578125,124.82322692871094,281.3800048828125,125.10742950439453,340.57794189453125,134.67999267578125,189.04727172851562,32.4878044128418,86.5411148071289
2023-07-17,46.43564987182617,14244.9501953125,118.31999969482422,309.1628723144531,124.05689239501953,290.3800048828125,124.47045135498047,341.0613708496094,133.55999755859375,192.31883239746094,33.683433532714844,88.66133880615234
2023-07-18,47.46808624267578,14353.6396484375,117.93000030517578,310.5862121582031,123.17112731933594,293.3399963378906,123.49507141113281,354.635498046875,132.8300018310547,192.0610809326172,33.81084060668945,87.98738861083984
2023-07-19,47.05131149291992,14358.01953125,116.43000030517578,314.52764892578125,121.44935607910156,291.260009765625,122.2011947631836,350.2850341796875,135.36000061035156,193.4192657470703,33.77163314819336,87.7867660522461
2023-07-20,45.49516296386719,14063.3095703125,110.25,301.1009216308594,118.6328125,262.8999938964844,118.96652221679688,342.1859436035156,129.9600067138672,191.46627807617188,32.70341491699219,86.51773071289062
